record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,analysis_version
70,影片對話,"A: 這次軍公教加薪延後的問題，根本就是政治鬥爭下的犧牲品。藍白在立法院杯葛預算，直接影響到基層民眾的生活，這說得過去嗎？

B: 說得好像民進黨沒有責任一樣。預算編列是去年就該準備好的，怎麼會拖到現在才卡住？這明明就是政府自己的行政效率有問題。

A: 等等，加薪案需要總預算通過這是常識，現在卡關的是藍白不合作，導致審議無法推進。若真要追究責任，藍白有沒有必要拿加薪這種民生議題當政治籌碼？

B...",347,183,28,0,5.273775216138329,6.884870462679519,0.20461095100864554,0.08069164265129683,1.0,0.020740261136113942,0.9160651184616025,0.003272381920735805,0.6438735932991155,0.11337364541195563,1.0,fair_comparison_restricted_v1.0
70,影片描述,軍公教加薪3%延後發放，基層民怨高漲 由於中央政府總預算案尚未通過，軍公教人員預定自2025年1月起實施的3%薪資調漲無法如期發放。此次延遲影響約73萬名軍公教人員，主要牽涉本俸、專業加給及主管職務加給。人事總處強調，待預算審議完成後，將補發薪資。 民進黨立委批評藍白政黨在預算審查中的政治對立，將加薪延遲責任歸咎於他們的杯葛行動。而反對黨則回應，責任應由行政部門承擔，早該規劃完善，而非推諉他人。 ...,153,109,20,0,7.124183006535948,6.477401173776218,0.23529411764705882,0.13071895424836602,1.0,0.00948842910056315,0.9570367565291904,0.004221773676790978,0.6862631187116979,0.13002470203767783,1.0,fair_comparison_restricted_v1.0
71,新聞標題,台南廢土案：300公頃土地遭污染！Tainan Scandal: 300 Hectares of Soil Polluted,18,17,8,0,9.444444444444445,4.058813890306675,0.3333333333333333,0.4444444444444444,1.0,0.0030757400999615538,0.9929910186205142,0.007523148148148147,0.7382560276379821,0.2467013888888889,1.0,fair_comparison_restricted_v1.0
71,影片對話,"名嘴A：
「哇，這起台南的廢土案規模真是嚇死人，300多公頃！這些業者怎麼敢明目張膽地掩埋建築廢棄物，還選在魚塭和農田裡？不僅破壞土地，更毒害當地農漁業，影響深遠。」

名嘴B：
「說真的，這背後肯定有長期的利益鏈。從包商到運輸、再到所謂的光電基地，這些人打著‘綠能’的名義，實際上卻進行環境犯罪，根本是在糟蹋我們的國土啊！」

名嘴A：
「而且交保金額才5到15萬？這些人牟取的非法利益動輒上億，這...",305,180,24,0,5.9016393442622945,6.94994001844566,0.2262295081967213,0.07868852459016394,1.0,0.016469844161100995,0.9276663502452412,0.0038721483173579387,0.6576835179745694,0.11066984121651888,1.0,fair_comparison_restricted_v1.0
71,影片描述,台南廢土案：環保犯罪集團大曝光，420足球場規模震撼社會 台南市近日揭發一起驚人的非法廢棄物傾倒案件，涉案規模達300公頃，相當於420個足球場，讓社會譁然。該環保犯罪集團由許姓土方業者主導，與林姓營造商合作，將大量營建廢棄物非法傾倒於安南、七股及善化等地的農田和魚塭。 警方調查發現，犯罪集團透過低價承包整地工程掩飾不法行為，將廢棄物如混凝土、磁磚、柏油等掩埋於當地土地，造成生態環境嚴重損害。此案...,197,135,27,0,6.852791878172589,6.758615492214517,0.2639593908629442,0.13705583756345177,1.0,0.009307235417406504,0.9550362588267922,0.003612783241029076,0.6803898981831618,0.13052545933779097,1.0,fair_comparison_restricted_v1.0
72,新聞標題,"中校偽造父親訃聞請假 被檢方起訴Colonel Fakes Father's Obituary, Faces Prosecution",18,18,7,0,10.0,4.169925001416344,0.3333333333333333,0.3888888888888889,1.0,0.0,0.9999999999937724,0.008692365835222976,0.7499999999987546,0.22482993197278914,1.0,fair_comparison_restricted_v1.0
72,影片對話,"A： 自殘這一步實在讓人無法理解。他擔心謊言敗露影響退伍，居然住院拖到退伍令生效，這樣的極端行為，不僅傷害自己，還對軍隊形象造成重大損害。

B： 的確，這也反映出軍隊內對心理健康的忽視。如果吳男平時有足夠的心理輔導，他會不會走到這一步？還有，這種行為對部署和下屬的影響又有多惡劣？

A： 再說，軍隊不僅需要紀律，也需要人性化的管理。如果長官能更敏銳地觀察到他的異常，或許能提前介入，避免事情演變到...",356,189,23,0,5.308988764044944,6.917158298167321,0.2556179775280899,0.06460674157303371,1.0,0.02115568565244565,0.9146967142989736,0.004536557723015725,0.644408039553805,0.1027654616989272,1.0,fair_comparison_restricted_v1.0
72,影片描述,中校偽造父親喪訊請假又自殘 檢方提起重訴 新北市後備旅一名吳姓中校營長為與女性友人見面，偽造父親過世的假消息，藉此請假15天，期間更以自殘方式住院躲避責任。事情敗露後，檢方以違反軍法等罪名對吳男提起公訴，並建請法院重判。這起事件不僅暴露軍紀問題，更對軍方的信任造成損害。 Hashtags: #軍紀 #中校事件 #責任感 #國軍形象,96,72,20,0,7.5,5.9910088546938045,0.2916666666666667,0.20833333333333334,1.0,0.0066550925925925935,0.971001892777192,0.005366753472222222,0.6958641517035865,0.15577669270833333,1.0,fair_comparison_restricted_v1.0
73,新聞標題,"內政部稱預算刪減恐影響施政，引輿論抨擊Ministry Warns Budget Cuts May Impact Policies, Faces Backlash",21,21,7,0,10.0,4.392317422748464,0.42857142857142855,0.3333333333333333,1.0,0.0,0.9999999999931024,0.020084224165856816,0.7499999999986204,0.19650145772594751,1.0,fair_comparison_restricted_v1.0
73,影片對話,"A： 我認為內政部這篇臉書發文根本是一種政治操作。283.5億，占28%的預算刪減，居然用來恐嚇說會影響民生？這不是在告訴大家，沒有他們中央的補助，地方政府就什麼都做不了嗎？

B： 這點我同意。其實像人行道改善、汙水系統建設，這些基本上是地方政府的責任，為什麼現在內政部要拿來當成自己的政績？

A： 而且更可笑的是所謂的「打詐平台」。我們這幾年有看到詐騙減少嗎？相反地，金額還年年創新高。這種沒有...",302,174,22,0,5.76158940397351,6.888859379886668,0.24172185430463577,0.0728476821192053,1.0,0.01700995433622155,0.9255557809526435,0.004377979652190114,0.6545954328540543,0.10694253296850473,1.0,fair_comparison_restricted_v1.0
73,影片描述,內政部警告預算刪減可能影響施政，引發爭議 近日，《財政劃分法》修正案通過，內政部表示明年度將面臨283.5億元的預算刪減，佔其總預算的28%。內政部強調，此舉可能對重大施政項目產生影響。然而，這一聲明卻引發了社會各界的強烈反應。 國民黨立法院黨團批評內政部的言論為「不實資訊」，指責部長劉世芳散布錯誤信息，意圖恐嚇民眾。行政院高層也在立法院強調，並未規劃重新編制明年度預算，認為內政部的言論過於誇張。...,215,146,23,0,6.790697674418604,6.723655592597122,0.22325581395348837,0.10697674418604651,1.0,0.015686218890057474,0.9351626785236175,0.0038311824406182878,0.67676804391561,0.12161447101125526,1.0,fair_comparison_restricted_v1.0
74,新聞標題,前助理蘿拉反咬蔡阿嘎，控逃稅與非MIT商品英文Ex-Assistant Laura Accuses Tsai Aga of Tax Evasion and Fake MIT Products,27,26,11,0,9.62962962962963,4.680813428051884,0.5185185185185185,0.4074074074074074,1.0,0.0013697129081744462,0.9958245842376277,0.018546860297702042,0.7420999376671618,0.21667516920042176,1.0,fair_comparison_restricted_v1.0
74,影片對話,"名嘴A：
蘿拉的反擊聲明無疑將這起風波推向高潮。她承認了非法牟利，卻反控蔡阿嘎公司違法。這種操作，我認為更多是為了轉移焦點。

名嘴B：
沒錯，她提到的「待遇不公」確實很有煽動性，因為不少網友認為網紅經濟表面風光，實際上內部可能存在剝削。但從二伯的回應來看，蘿拉的待遇其實相當不錯，這就讓她的說辭顯得站不住腳。

名嘴A：
而且，蘿拉指控的逃漏稅和產品來源問題，其實是非常嚴重的指控。如果她真的掌握實...",363,206,24,0,5.674931129476583,7.023320710855797,0.19559228650137742,0.06611570247933884,1.0,0.01991688277560479,0.9137214895150146,0.0035588242176333843,0.6512221411864358,0.10795469960688783,1.0,fair_comparison_restricted_v1.0
74,影片描述,知名YouTuber蔡阿嘎與前助理蘿拉之間的爭議再度升溫。蘿拉於12月31日公開指控，稱公司涉嫌逃稅、販售標榜「台灣製造」但實際來自中國的商品，並表示她曾協助公司進行不正當操作。然而，蔡阿嘎與妻子二伯迅速反駁，並強調所有法律程序均依規進行，將對蘿拉的「不實指控」採取法律行動。 蘿拉承認她在任職期間利用「AB合約」牟利，對自己的行為感到懊悔，但同時反咬蔡阿嘎「多年賺不良心的錢」，引發社會熱議。對此，...,197,126,24,0,6.395939086294416,6.519547837951055,0.18781725888324874,0.1218274111675127,1.0,0.015590688239950988,0.9343967720132328,0.002905209201187583,0.6686958081885227,0.1308208013390365,1.0,fair_comparison_restricted_v1.0
75,新聞標題,"趙露思罹失語症停工休養 引心理健康關注Zhao Lusi Faces Aphasia, Sparks Mental Health Awareness",17,17,5,0,10.0,4.087462841225814,0.47058823529411764,0.29411764705882354,1.0,0.0,0.9999999999939998,0.0257439446366782,0.7499999999987998,0.17831141868512113,1.0,fair_comparison_restricted_v1.0
75,影片對話,"名嘴A：趙露思的事件凸顯心理健康的重要性
趙露思的經歷讓我們不得不正視演藝圈的高壓環境。過度消耗的身體與精神最終導致了失語症這樣的情況。她的工作室雖已停工讓她休養，但我們是否該反思這種病倒後才補救的模式？其實，長期的心理健康支持才是關鍵。

名嘴B：心理疾病不分行業，壓力管理需系統性改善
沒錯，心理疾病不僅發生在演藝圈，而是所有高壓行業的隱性問題。趙露思的事例只是冰山一角，許多藝人、醫生甚至企業高...",324,184,21,0,5.679012345679012,6.849631734707131,0.24691358024691357,0.06481481481481481,1.0,0.023340684730098725,0.9104240484379452,0.004877823709883282,0.651500227783694,0.10578433476728598,1.0,fair_comparison_restricted_v1.0
75,影片描述,26歲中國女星趙露思近期因健康問題暫停工作，引起廣泛討論。她因突發身體不適，被發現坐輪椅前往醫院，事後證實罹患失語症。目前，她專注於治療和復健，其好友也出面報平安，強調她正在逐步恢復。心理專家表示，這起事件凸顯了演藝圈壓力對心理健康的巨大影響，也提醒大眾應更加關注心理健康問題。,86,69,18,0,8.023255813953488,5.882603272019257,0.22093023255813954,0.20930232558139536,1.0,0.010585034412352295,0.9630154243700825,0.003673991279904386,0.7057144597561744,0.16273010436071553,1.0,fair_comparison_restricted_v1.0
76,新聞標題,高鐵南延屏東 高雄方案啟動經濟新章HSR Extension to Pingtung: Kaohsiung Plan Launches,15,15,6,0,10.0,3.906890595586879,0.4666666666666667,0.4,1.0,0.0,0.999999999994461,0.020370370370370375,0.7499999999988922,0.2194444444444445,1.0,fair_comparison_restricted_v1.0
76,影片對話,"甲名嘴：
「這次高鐵南延確定選擇高雄方案，我是支持的！左營站早就飽和，延伸到高雄車站能吸引更多人流，對周邊商圈經濟有利。你看看，連卓榮泰都說這能帶動大南方新矽谷的產業發展，這可是長遠規劃啊！」

乙名嘴：
「你說得好聽，但你知道這意味著什麼嗎？高雄車站才剛完成新廣場啟用，馬上又要進行施工！這周邊的居民還能忍嗎？再來，高鐵進高雄車站跟現有的捷運紅線與台鐵路線是重疊的，真的有必要花幾百億來多蓋這段嗎？...",361,195,26,0,5.401662049861495,7.0607064380449795,0.21052631578947367,0.07202216066481995,1.0,0.01506764939963321,0.9281451109442881,0.0036125749395586647,0.6474291755359958,0.10939402178934683,1.0,fair_comparison_restricted_v1.0
76,影片描述,行政院宣布，高鐵南延屏東將採用「高雄方案」，路線將從高雄車站延伸到屏東市，計畫旨在提升運輸效能並促進區域經濟發展。此方案兼顧行車安全與高雄市南北均衡發展，並帶動屏東納入高鐵生活圈。然而，此計畫也引發爭議，包括對居民可能的拆遷影響以及對既有交通系統的重疊問題。中央與地方政府承諾將密切合作，努力將施工影響降到最低。,91,68,16,0,7.472527472527473,5.87426184389836,0.26373626373626374,0.17582417582417584,1.0,0.009247024601695882,0.9649770351110366,0.005354406925492091,0.6947577126231808,0.1477601682314938,1.0,fair_comparison_restricted_v1.0
77,新聞標題,柯文哲3000萬交保 北檢不滿將抗告Ko Wen-je Released on $3 Million Bail; Prosecutors to Appeal,23,23,8,0,10.0,4.523561956023831,0.43478260869565216,0.34782608695652173,1.0,0.0,0.9999999999926646,0.01532963137996219,0.749999999998533,0.20025106332703213,1.0,fair_comparison_restricted_v1.0
77,影片對話,"名嘴A： 我覺得啦，3000萬這金額根本是「象徵意義大於實際效果」。以柯文哲的身家，這錢拿得出來，但問題是，他在這案子裡面的角色，難道真有這麼大的嫌疑？

名嘴B： 我倒覺得3000萬對一般人來說是天文數字，但對柯文哲或他支持者的募資能力而言，其實還好。我更擔心的是，這保金能否真的防止他接觸證人或滅證？尤其是他身邊那群共犯，有些都還有影響力。

名嘴A： 可這麼說會不會有點危言聳聽？你看，北檢的指...",305,165,27,0,5.409836065573771,6.796092212496879,0.1901639344262295,0.08852459016393442,1.0,0.01874241671559108,0.9225895928573198,0.002888761336410813,0.6474002440618372,0.11726007102387408,1.0,fair_comparison_restricted_v1.0
77,影片描述,台北地檢署偵辦京華城案，指控前市長柯文哲涉及重大貪污與圖利案件，並起訴11人，包括柯文哲本人。法院裁定柯文哲以新台幣3000萬元交保，並限制其出境與接觸證人。此案引發社會高度關注，不少人質疑交保金額是否能有效防範潛在風險。北檢強調，將全面檢討裁定內容，考慮提出抗告，案件未來發展備受期待。,85,66,18,0,7.764705882352941,5.803393583050404,0.24705882352941178,0.21176470588235294,1.0,0.011680980932317828,0.9601282557773333,0.005164253065060447,0.7002400140356049,0.16154927591951815,1.0,fair_comparison_restricted_v1.0
